Fantasy map design,https://www.udemy.com/fantasy-map-design/,TRUE,30,7,All Levels,2.5,2017-03-16T16:31:23Z,Graphic Design
Creating 2D Game Assets,https://www.udemy.com/creating-2d-game-assets/,TRUE,25,57,All Levels,2,2015-04-17T22:34:55Z,Graphic Design
create 9 professional logo design full version,https://www.udemy.com/create-9-professional-logo-design-full-version-beginner/,TRUE,35,91,All Levels,2,2013-07-23T10:40:16Z,Graphic Design
Stencil - Simple Graphic Design For Entrepreneurs,https://www.udemy.com/stencil-graphic-design/,TRUE,95,11,All Levels,1,2017-01-03T12:28:37Z,Graphic Design
Learn Adobe InDesign from Scratch,https://www.udemy.com/learn-adobe-indesign-from-scratch/,TRUE,40,6,Beginner Level,4.5,2016-06-20T15:34:32Z,Graphic Design
Getting the Life of an Instructional Designer,https://www.udemy.com/getting-the-life-of-an-instructional-designer/,TRUE,40,5,All Levels,1.5,2017-05-01T00:12:09Z,Graphic Design
Drawing for All Levels: How to Design Cartoon Women,https://www.udemy.com/drawing-for-all-levels-how-to-design-cartoon-women/,TRUE,20,5,All Levels,1.5,2015-07-14T22:01:30Z,Graphic Design
Photoshop Tools 101,https://www.udemy.com/photoshoptools101/,TRUE,50,6,All Levels,3,2017-05-01T21:49:18Z,Graphic Design
How to create gif animation in photoshop,https://www.udemy.com/how-to-create-gif-animation-in-photoshop/,TRUE,20,34,All Levels,1,2015-06-02T19:06:24Z,Graphic Design
How to Color Comic Books... with a Mouse,https://www.udemy.com/how-to-color-comic-books-with-a-mouse/,TRUE,30,7,All Levels,2,2017-01-03T14:38:04Z,Graphic Design
Bestseller! Learn Photoshop in 1 Hour (No Experience Needed),https://www.udemy.com/learn-photoshop-in-one-hour-no-experience-needed/,TRUE,200,5471,Beginner Level,6.5,2015-03-05T22:03:28Z,Graphic Design
How To Design A Fortune 500 Logo in Illustrator,https://www.udemy.com/logo-logo-design-logos-logo-maker-graphic-design-logo-creator/,TRUE,195,3599,Intermediate Level,5,2016-01-24T22:45:26Z,Graphic Design
Canva : Graphic Design Theory Volume2,https://www.udemy.com/canva-course-graphic-design-theory-in-social-media-volume-2/,TRUE,200,4961,All Levels,2,2015-06-20T00:03:03Z,Graphic Design
Canva : Book Cover Design,https://www.udemy.com/canva-book-cover-design/,TRUE,100,3377,Beginner Level,2,2016-02-26T01:08:20Z,Graphic Design
The Complete Figure Drawing Course HD,https://www.udemy.com/the-complete-figure-drawing-course-hd/,TRUE,50,1323,Beginner Level,78.5,2016-10-11T21:40:06Z,Graphic Design
Mastering Logo Design - 20 Projects step-by-step,https://www.udemy.com/mastering-logo-designing-20-projects-step-by-step/,TRUE,200,2599,All Levels,7.5,2016-09-25T17:57:11Z,Graphic Design
Graphic Design: Create Animated GIF Ad Banners in Photoshop,https://www.udemy.com/create-cool-animated-gif-advertising-banners-with-photoshop/,TRUE,20,6612,All Levels,1,2014-12-19T22:46:05Z,Graphic Design
Learn Inkscape : Design Logos and Game Arts,https://www.udemy.com/design-logos-and-game-arts-inkscape/,TRUE,20,1675,Beginner Level,1,2017-03-15T16:46:00Z,Graphic Design
Typography: Learn the Basics to Build a Solid Foundation,https://www.udemy.com/typography-elements-course-a-beginner-guidelines-class/,TRUE,35,5850,Beginner Level,1,2015-05-26T17:36:32Z,Graphic Design
Master Manga Studio 5: Bonus Drawing and Painting,https://www.udemy.com/master-manga-studio-5/,TRUE,165,2325,All Levels,8,2015-02-06T07:44:43Z,Graphic Design
Learn Adobe Photoshop from scratch to professional,https://www.udemy.com/learn-adobe-photoshop-hot-skill-of-today/,TRUE,20,1276,Beginner Level,3.5,2017-04-05T21:50:14Z,Graphic Design
7 Secrets To Designing In Black and White,https://www.udemy.com/secrets-to-designing-in-black-and-white/,TRUE,100,1000,All Levels,1.5,2017-06-27T19:55:18Z,Graphic Design
Photoshop CS 6 ile Fotoğraf İşlemenin Temelleri,https://www.udemy.com/photoshop-cs-6-ile-fotograf-islemenin-temelleri/,TRUE,20,86,Beginner Level,6,2015-02-13T07:07:44Z,Graphic Design
誰でもわかる Adobe Illustrator CS6,https://www.udemy.com/adobe-illustrator-cs6-j/,TRUE,20,11,Beginner Level,3,2015-10-22T18:40:54Z,Graphic Design
Devenez le king de l'illustration automobile,https://www.udemy.com/virtuel-car/,TRUE,50,42,Beginner Level,4.5,2015-12-09T16:49:20Z,Graphic Design
Corel Draw X7 Eğitimi (Temelden İleri Seviyeye),https://www.udemy.com/coreldraw-x8-egitimi-temel/,TRUE,105,28,All Levels,12,2016-06-09T21:43:59Z,Graphic Design
调色中级课程,https://www.udemy.com/ixlnjjvn/,TRUE,200,5,Beginner Level,1,2017-03-31T17:19:38Z,Graphic Design
Drawing and paint  hot girl with photoshop,https://www.udemy.com/drawing-and-paint-hot-girl-with-photoshop/,TRUE,35,74,All Levels,1.5,2016-11-24T22:02:38Z,Graphic Design
Photoshop CC Eğitim Seti (YENİ),https://www.udemy.com/photoshop-cc-egitim-seti-yeni/,TRUE,100,27,All Levels,16,2017-03-30T22:26:26Z,Graphic Design
مدخل في أساسيات الفوطوشوب للمبتدئين فقط,https://www.udemy.com/arabic-photoshop-for-beginers-easy/,TRUE,120,13,Beginner Level,1,2016-09-06T02:48:13Z,Graphic Design
Creación de iconos con Illustrator,https://www.udemy.com/creacion-de-iconos-con-illustrator/,TRUE,20,27,All Levels,3,2015-01-17T02:28:25Z,Graphic Design
Adobe Illustrator Course in Urdu Basics Level Training,https://www.udemy.com/adobe-illustrator-course-in-urdu-basics-level-training/,FALSE,0,1433,Beginner Level,1,2016-01-19T17:22:59Z,Graphic Design
GraphicDesign Studio,https://www.udemy.com/graphic-design-studio/,TRUE,95,110,Beginner Level,2.5,2016-05-27T20:34:07Z,Graphic Design
Aula de Photoshop - Aprenda como recortar imagens,https://www.udemy.com/aula-de-photoshop-aprenda-como-recortar-imagens/,TRUE,65,15,Beginner Level,2,2017-07-03T00:56:30Z,Graphic Design
Make your own great designs in PowerPoint: Quick & Easy,https://www.udemy.com/design-in-powerpoint/,TRUE,20,19,Beginner Level,1,2015-09-30T17:30:55Z,Graphic Design
Create Kindle eBook Covers with PowerPoint,https://www.udemy.com/create-kindle-ebook-covers-with-powerpoint/,TRUE,30,87,All Levels,2,2014-06-17T07:51:54Z,Graphic Design
Magazine Design: Start your own magazine in less than 24hrs,https://www.udemy.com/how-to-start-your-own-magazine/,TRUE,20,802,All Levels,2,2015-03-22T20:27:01Z,Graphic Design
Essential Skills for Designers - Adobe Bridge,https://www.udemy.com/essential-skills-for-designers-adobe-bridge/,TRUE,20,14,All Levels,1,2016-05-17T23:40:40Z,Graphic Design
Learn to code in Python and learn Adobe Photoshop today!,https://www.udemy.com/learn-to-code-in-python-and-learn-adobe-photoshop-today/,TRUE,50,1132,All Levels,2,2015-07-08T00:15:12Z,Graphic Design
How to draw Caricatures,https://www.udemy.com/how-to-draw-caricatures/,TRUE,20,347,All Levels,4,2013-08-21T16:58:27Z,Graphic Design
Essential Skills for Designers - Working with Type,https://www.udemy.com/working-with-type/,TRUE,45,219,All Levels,2,2013-05-13T12:59:44Z,Graphic Design
Affinity Designer for beginners,https://www.udemy.com/affinity-designer-for-beginners-dc/,TRUE,20,30,Beginner Level,4.5,2017-05-01T20:48:32Z,Graphic Design
How to Create Top Ranking Mobile App Icons - iOS Edition,https://www.udemy.com/appicondesigner/,TRUE,35,130,All Levels,1,2013-07-30T16:43:28Z,Graphic Design
Canva - Making Design Simple,https://www.udemy.com/design-with-canva/,TRUE,20,509,All Levels,0.533333333,2015-06-24T18:57:24Z,Graphic Design
Ribbon Lettering: From Sketch to Wordmark,https://www.udemy.com/ribbon-lettering-from-sketch-to-wordmark/,TRUE,40,342,All Levels,0.716666667,2015-10-25T20:54:43Z,Graphic Design
How to Make a Custom Graphic ,https://www.udemy.com/customgraphicsforbusiness/,TRUE,20,87,Beginner Level,1,2013-10-24T04:16:41Z,Graphic Design
Create Flat Designs with Inkscape ,https://www.udemy.com/create-flat-designs-with-inkscape/,TRUE,30,259,Beginner Level,1.5,2016-02-14T21:56:08Z,Graphic Design
:::Beginners Guide To Creating Amazing Images with Canva:::,https://www.udemy.com/beginners-guide-to-creating-amazing-images-with-canva/,TRUE,25,72,Beginner Level,1,2014-04-29T19:50:31Z,Graphic Design
Learn To Draw - The COMIC BOOK STYLE,https://www.udemy.com/learn-to-draw/,TRUE,55,363,All Levels,2,2012-06-01T21:53:11Z,Graphic Design
Adobe Illustrator Vectors For Hand Letterers,https://www.udemy.com/adobe-illustrator-vectors-for-hand-letterers/,TRUE,100,23,Beginner Level,0.616666667,2016-10-21T18:50:38Z,Graphic Design
How To Create Amazing YouTube Custom Thumbnail Images,https://www.udemy.com/how-to-create-amazing-youtube-custom-thumbnail-images/,TRUE,25,78,All Levels,1.5,2013-09-29T22:43:14Z,Graphic Design
Graphic Design Bootcamp: Professional Workflow & Layout Tips,https://www.udemy.com/graphic-design-bootcamp-layout-and-workflow-basics/,TRUE,20,99,All Levels,1.5,2015-03-26T18:24:10Z,Graphic Design
Promotional Design Master Class,https://www.udemy.com/promotional-design-master-class/,TRUE,50,14,All Levels,2,2016-12-24T05:22:40Z,Graphic Design
Introduction to GIMP 2.8: Tutorials for Beginners,https://www.udemy.com/introduction-to-gimp-for-beginners/,TRUE,20,282,Beginner Level,3,2016-04-01T17:31:53Z,Graphic Design
48 Logo Designs and Techniques,https://www.udemy.com/professional-logo-design-vol-2/,TRUE,20,113,All Levels,9,2015-09-15T00:23:14Z,Graphic Design
Photoshop JumpStart,https://www.udemy.com/photoshop-jumpstart/,TRUE,20,66,Beginner Level,2,2015-07-02T21:41:25Z,Graphic Design
How To Sell Practically Anything: Professional Design Mockup,https://www.udemy.com/how-to-sell-practically-anything-professional-design-mockup/,TRUE,50,52,All Levels,2.5,2014-10-08T09:08:28Z,Graphic Design
Learn Calligraphy  Handwriting animation wz After Effects,https://www.udemy.com/animate_calligraphy_art/,TRUE,40,116,All Levels,2.5,2016-11-03T21:56:02Z,Graphic Design
LaTeX A-Z: from beginner to advance in less than 3 hour,https://www.udemy.com/become-a-good-latex-user-to-create-professional-documents/,TRUE,95,623,Beginner Level,3,2017-03-27T18:46:54Z,Graphic Design
Course Bundle | Exploring Art : Silhouette & Linear Line Art,https://www.udemy.com/course-bundle-exploring-art-silhouette-linear-line-art/,TRUE,80,827,All Levels,1,2017-04-24T16:52:39Z,Graphic Design
How To Build Your Own Web Banner Design Business,https://www.udemy.com/how-to-build-your-own-web-banner-design-business/,TRUE,20,5000,All Levels,1,2016-07-05T18:41:46Z,Graphic Design
Canva: Design and Sell Your Own Professional Canva Designs,https://www.udemy.com/canva-design-and-sell-your-own-professional-graphic-designs/,TRUE,200,793,All Levels,3,2017-03-02T00:59:33Z,Graphic Design
How to Design a Logo in Adobe Illustrator,https://www.udemy.com/logoworkshop/,TRUE,100,972,All Levels,1,2016-11-14T15:26:17Z,Graphic Design
Illustrator CC: Design and drawing from scratch to expert!,https://www.udemy.com/illustrator-cc-design-and-drawing-from-scratch-to-expert/,TRUE,150,2427,Beginner Level,11,2016-12-15T15:18:47Z,Graphic Design
Logo design: How To Design an Awesome Logo in Illustrator,https://www.udemy.com/designing-logos-learning-illustrator/,TRUE,195,3131,All Levels,5.5,2014-11-28T09:04:50Z,Graphic Design
Photoshop: Real World Hands-on Freelance Mastery,https://www.udemy.com/photoshop-real-world-hands-on-graphic-and-web-design/,TRUE,105,5950,All Levels,2.5,2014-09-25T09:14:15Z,Graphic Design
Graphic Design: Beginner's Graphic Design Guide to Photoshop,https://www.udemy.com/how-to-use-adobe-photoshop-for-beginners/,TRUE,25,4550,All Levels,1,2015-05-20T21:10:45Z,Graphic Design
Most Wanted Flat Design Techniques,https://www.udemy.com/flat-design-flat-ui-design-flat-colors-flat-design-illustrator/,TRUE,195,2081,Intermediate Level,4.5,2016-03-17T18:21:18Z,Graphic Design
3DS MAX - Learn 3Ds MAX tutorial for Beginners in Urdu Hindi,https://www.udemy.com/learn-3ds-max-tutorial-for-beginners-in-urdu-hindi/,TRUE,20,785,All Levels,4.5,2017-04-18T16:45:59Z,Graphic Design
Design your own Social Media Logo Icons in Adobe Illustrator,https://www.udemy.com/design-social-media-logo-icons-in-adobe-illustrator/,TRUE,50,2424,Beginner Level,1.5,2016-06-05T15:11:49Z,Graphic Design
Mashup - Transform a scanned sketch into a digital painting,https://www.udemy.com/mashup-transform-a-scanned-sketch-into-a-digital-painting/,TRUE,20,57,Intermediate Level,2,2014-10-23T00:42:36Z,Graphic Design
Motion Graphic With After Effect From Scratch in 5 Hours,https://www.udemy.com/motion-graphic-with-ae/,TRUE,30,50,All Levels,4,2016-06-01T17:40:56Z,Graphic Design
Introduction to Photoshop CC: Tutorials for Beginners,https://www.udemy.com/introduction-to-photoshop-cc-tutorials-for-beginners/,TRUE,20,262,Beginner Level,1,2016-04-10T20:12:18Z,Graphic Design
Making Killer Images in Photoshop that WOW Clients!,https://www.udemy.com/killer-photoshop-images/,TRUE,95,45,Intermediate Level,5,2014-10-25T03:57:07Z,Graphic Design
Simple Photoshop CC: Smart Objects,https://www.udemy.com/simple-photoshop-cc-smart-objects/,TRUE,20,272,Intermediate Level,0.5,2016-03-15T14:49:51Z,Graphic Design
Learn Photo Manipulation - Build 3 projects,https://www.udemy.com/learn-photo-manipulation-build-3-projects/,TRUE,40,10,All Levels,2.5,2016-11-27T16:01:42Z,Graphic Design
Zombie Apocalypse Photoshop Actions,https://www.udemy.com/zombie-apocalypse-photoshop-actions/,TRUE,50,12,All Levels,1.5,2016-09-26T22:19:48Z,Graphic Design
Creative Perspective Illustration with GIMP,https://www.udemy.com/creative-perspective/,TRUE,50,43,All Levels,6.5,2016-11-24T18:24:48Z,Graphic Design
iPhone icons in iOS7 - learn flat design,https://www.udemy.com/iphone-icon-secrets-flat-design/,TRUE,20,165,All Levels,3,2013-08-21T20:00:26Z,Graphic Design
How to draw professional manga artwork by Punix,https://www.udemy.com/punix_drawface/,TRUE,35,83,Beginner Level,1.5,2017-04-17T22:55:46Z,Graphic Design
How do I Create a Stylized Graphics from Images in Photoshop,https://www.udemy.com/how-do-i-create-a-stylized-graphics-from-images-in-photoshop/,TRUE,50,17,All Levels,1,2015-09-28T17:20:55Z,Graphic Design
Advance Design of Logos and Brand Identity   ,https://www.udemy.com/advance-design-of-logos-and-brand-identity/,TRUE,20,34,All Levels,2,2013-02-16T00:06:30Z,Graphic Design
Como utilizar o Corel Draw por completo!,https://www.udemy.com/como-utilizar-o-corel-draw-por-completo/,TRUE,30,293,All Levels,7,2015-08-17T17:21:52Z,Graphic Design
Photoshop　中級者、上級者がプロになるために最後に学ぶ「超絶技巧」テクニック,https://www.udemy.com/photoshop-s/,TRUE,85,113,Intermediate Level,4.5,2016-01-12T21:37:39Z,Graphic Design
Corel Draw X7: Mão na Massa,https://www.udemy.com/corel-draw-x7-mao-na-massa/,TRUE,25,72,Beginner Level,4,2016-06-20T22:30:56Z,Graphic Design
Dibujo digital básico: cómo ilustrar en Photoshop,https://www.udemy.com/dibujo-digital-basico-como-ilustrar-en-photoshop/,TRUE,20,155,Beginner Level,5,2016-02-17T23:56:26Z,Graphic Design
Adobe Illustrator CS6 باللغة العربية,https://www.udemy.com/adobe-illustrator-cs6-kottab/,TRUE,35,48,All Levels,8,2014-09-14T15:00:09Z,Graphic Design
Creare un logo con Adobe Illustrator,https://www.udemy.com/crea-il-tuo-logo-con-adobe-illustrator/,FALSE,0,1447,All Levels,1,2015-10-29T00:10:41Z,Graphic Design
Mestres do Photoshop,https://www.udemy.com/mestres-do-photoshop/,TRUE,30,86,All Levels,5.5,2015-08-21T23:40:31Z,Graphic Design
illustrator CC 2015.3 - Curso básico de ferramentas,https://www.udemy.com/illustratorcc20153/,TRUE,20,13,Beginner Level,1,2016-07-08T15:23:08Z,Graphic Design
Plantillas Powerpoint para Publicar en Mercadolibre y Ebay,https://www.udemy.com/publicacion-rapida-y-profesional-en-mercadolibre/,TRUE,35,15,All Levels,2,2015-06-08T15:32:34Z,Graphic Design
Crie seu Cartão de Visita no CorelDRAW X8,https://www.udemy.com/crie-seu-cartao-de-visita-no-coreldraw-x8/,TRUE,20,28,Beginner Level,4,2017-03-02T17:04:04Z,Graphic Design
Curso de Maya 3D,https://www.udemy.com/curso-de-maya-3d/,TRUE,20,62,All Levels,4,2016-02-09T17:35:50Z,Graphic Design
Photoshop: Organización de eventos y decoración de fiestas,https://www.udemy.com/curso-de-photoshop-como-hacer-todo-para-tu-fiesta-tematica/,TRUE,120,125,Beginner Level,8.5,2016-10-18T20:08:18Z,Graphic Design
Podcast Cover Art | Design Like the Best,https://www.udemy.com/podcast-graphic-design/,TRUE,20,33,All Levels,1,2015-04-22T00:37:42Z,Graphic Design
Learn Drawing and Painting a Landscape with Oil Colours,https://www.udemy.com/learn-drawing-and-painting-a-landscape-with-oil-colours/,TRUE,20,51,Intermediate Level,2,2014-01-14T20:01:11Z,Graphic Design
Enhance your chroma key with an animated Slides background,https://www.udemy.com/enhance-your-chroma-key-with-an-animated-slides-background/,TRUE,25,361,Intermediate Level,1,2016-07-04T18:50:33Z,Graphic Design
The Complete Motion Graphic Course,https://www.udemy.com/complete-motion-graphic-course/,TRUE,65,50,All Levels,9.5,2017-02-01T23:42:53Z,Graphic Design
Making Corporate Flyers in Photoshop,https://www.udemy.com/making-corporate-flyers-in-photoshop/,TRUE,20,4,All Levels,0.516666667,2016-02-05T19:58:53Z,Graphic Design
Rock-Solid Brands,https://www.udemy.com/rock-solid-brands/,TRUE,20,134,Beginner Level,0.516666667,2016-02-17T17:06:32Z,Graphic Design
Typographic Poster Design - From Sketch to Vector,https://www.udemy.com/typographic-poster-design-from-sketch-to-vector/,TRUE,45,36,Intermediate Level,1.5,2015-10-08T17:21:31Z,Graphic Design
Make Money With Photoshop: Logos  Business Cards & Brochures,https://www.udemy.com/make-money-with-photoshop-logos-business-cards-brochures/,TRUE,100,32,All Levels,5,2016-08-14T22:05:04Z,Graphic Design
Photoshop the Art of Clipart,https://www.udemy.com/photoshop-the-art-of-clipart/,TRUE,20,30,Beginner Level,1,2015-07-05T23:38:42Z,Graphic Design
Adobe Illustrator Creative Cloud:  Mastering the Upgrades,https://www.udemy.com/learn-illustrator-cc-updates/,TRUE,20,22,Intermediate Level,2,2015-03-16T20:18:11Z,Graphic Design
Illustrator 101: Learn Quickly and Easily to create Artwork,https://www.udemy.com/make-money-freelancing-after-this-illustrator-course/,TRUE,40,452,All Levels,1,2014-11-25T03:36:40Z,Graphic Design
Design Your Own Fonts. Plus A Bunch Of Typography Secrets.,https://www.udemy.com/design-your-own-fonts/,TRUE,40,67,All Levels,1,2016-07-14T17:03:19Z,Graphic Design
Easy Steps To Become A Photoshop Expert,https://www.udemy.com/easy-steps-to-become-a-photoshop-expert/,TRUE,20,1081,All Levels,8,2015-01-29T04:40:00Z,Graphic Design
Intro to Adobe Illustrator,https://www.udemy.com/intro-to-adobe-illustrator/,TRUE,20,189,Beginner Level,6,2015-08-07T21:56:22Z,Graphic Design
Beginners Guide: Photoshop Poster/Artwork,https://www.udemy.com/do-it-yourself-learn-photoshop-postersflyers-creation/,TRUE,20,775,Beginner Level,1,2016-04-02T05:26:22Z,Graphic Design
Basic Graphic Design for PowerPoint,https://www.udemy.com/basic-graphic-design-for-powerpoint/,TRUE,20,88,Beginner Level,1,2015-07-26T23:32:34Z,Graphic Design
Master Graphic Design Using Photoshop with Rachael,https://www.udemy.com/become-a-master-of-photoshop-in-3-hours-guaranteed/,TRUE,25,598,All Levels,1.5,2014-11-07T09:12:47Z,Graphic Design
Adobe Illustrator CC - Print Design for Beginners,https://www.udemy.com/adobe-illustrator-cc-print-design/,TRUE,50,145,Beginner Level,6,2016-03-08T15:09:47Z,Graphic Design
Adobe Illustrator | Master in 3D,https://www.udemy.com/adobe-illustrator-master-in-3d/,TRUE,25,445,All Levels,0.533333333,2016-07-28T00:23:08Z,Graphic Design
From Drawing to Illustration,https://www.udemy.com/from-drawing-to-illustration/,TRUE,20,237,Beginner Level,6,2015-04-17T17:20:21Z,Graphic Design
Adobe Suite : Unleash your creativity & benefit from it !,https://www.udemy.com/learn-to-animate-design-earn-up-to-100-per-hour/,TRUE,200,1005,All Levels,9.5,2015-11-09T23:01:14Z,Graphic Design
Become a Logo Designer: Guide to Complimentary Logo Software,https://www.udemy.com/become-a-logo-designer-guide-to-complimentary-logo-software/,TRUE,35,485,All Levels,2.5,2015-03-19T23:45:57Z,Graphic Design
DIY Beautiful Social Graphics That Don't Require Photoshop,https://www.udemy.com/diy-beautiful-social-graphics-that-dont-require-photoshop/,TRUE,20,238,All Levels,2.5,2015-03-03T21:17:04Z,Graphic Design
Design while you learn InDesign CC,https://www.udemy.com/design-while-you-learn-indesign-cc/,TRUE,20,1116,Beginner Level,2.5,2014-04-07T17:28:14Z,Graphic Design
R Graph Essentials,https://www.udemy.com/r-graph-essentials/,TRUE,85,105,All Levels,2,2015-01-21T07:26:49Z,Graphic Design
Car Sketching with Simple Analog Tools,https://www.udemy.com/car-sketching-with-markers/,TRUE,40,23,All Levels,0.616666667,2016-08-29T18:50:57Z,Graphic Design
Drawing Anime & Manga Style,https://www.udemy.com/drawing-anime-and-manga-style/,TRUE,25,82,All Levels,8,2015-07-10T23:16:44Z,Graphic Design
Inkscape 101 for Beginners - Design Vector Graphics,https://www.udemy.com/inkscape-101-for-beginners-design-vector-graphics/,TRUE,195,13,Beginner Level,1,2016-06-13T18:28:02Z,Graphic Design
How to Fix Common Branding Mistakes  for Graphic Designers,https://www.udemy.com/how-to-fix-common-branding-mistakes-for-graphic-designers/,TRUE,35,19,Intermediate Level,1.5,2016-11-18T22:15:11Z,Graphic Design
AutoCAD Course - Learn Online AutoCAD in Urdu Hindi,https://www.udemy.com/autocad-course-in-urdu-hindi/,FALSE,0,105,All Levels,2,2017-06-13T17:32:48Z,Graphic Design
Mind-Blowing Photoshop: Master Skills Season 1,https://www.udemy.com/mind-blowing-photoshop-master-skills-season-1/,TRUE,20,94,All Levels,3,2014-08-08T16:12:02Z,Graphic Design
Architectural Drawing For Creatives,https://www.udemy.com/architectural-drawing-for-website-and-logo-designers/,TRUE,195,5,All Levels,24,2017-06-21T15:35:08Z,Graphic Design
Adobe Photoshop (Complete Beginner),https://www.udemy.com/learn-adobe-photoshop-complete-beginner-to-a-fricken-master/,TRUE,200,98,Beginner Level,2,2015-12-09T17:17:38Z,Graphic Design
Character Design,https://www.udemy.com/character-design/,TRUE,75,5,Intermediate Level,2,2017-05-31T18:31:33Z,Graphic Design
Icon Design Masterclass: Learn Icon Design Principles,https://www.udemy.com/icon-design-masterclass-learn-icon-design-principles/,TRUE,40,6,Beginner Level,2.5,2017-05-05T17:05:21Z,Graphic Design
create stunning Photoshop compositions in minutes,https://www.udemy.com/create-impressive-photoshop-compositions-in-minutes/,TRUE,20,5,All Levels,2,2017-06-07T19:24:37Z,Graphic Design
Marvelous Logo Design,https://www.udemy.com/marvelous-logo-design/,TRUE,20,91,All Levels,1.5,2015-01-30T03:53:23Z,Graphic Design
Canva Complete Course For Graphics Design | 20 Projects,https://www.udemy.com/canva-course-graphics-design/,TRUE,20,3,All Levels,2.5,2017-06-27T15:22:40Z,Graphic Design
The Complete Video Production Guide - Learn Top Video Tools,https://www.udemy.com/video-production-guide-learn-top-video-tools-to-create-awesome-videos/,TRUE,195,121,All Levels,7.5,2015-05-25T23:21:06Z,Graphic Design
Drawing With Confidence,https://www.udemy.com/drawing-with-confidence/,TRUE,25,105,All Levels,2,2012-05-04T07:24:05Z,Graphic Design
Add realistic car paint to your pencil drawing in Photoshop!,https://www.udemy.com/colorize-your-pencil-drawing-in-photoshop/,TRUE,25,17,Beginner Level,1,2017-02-02T19:03:50Z,Graphic Design
T-Shirt Sales - Merch By Amazon Profit Formula With Canva,https://www.udemy.com/merch-by-amazon-quick-start-t-shirt-sales-using-canva-design/,TRUE,20,380,All Levels,1,2017-06-26T18:13:55Z,Graphic Design
Learn print production from start to finish,https://www.udemy.com/print-production/,TRUE,35,494,All Levels,1,2015-05-04T20:50:35Z,Graphic Design
Step by Step Gif animation in Photoshop,https://www.udemy.com/step-by-step-gif-animation-in-photoshop/,TRUE,20,518,All Levels,1,2015-06-08T18:40:03Z,Graphic Design
Adobe - Create a professional logo step-by-step (Farming),https://www.udemy.com/adobe-create-a-professional-logo-step-by-step-farming/,TRUE,20,214,All Levels,1,2016-08-18T23:51:44Z,Graphic Design
Adobe Illustrator CC Advanced,https://www.udemy.com/adobe-illustrator-advanced/,TRUE,30,11,Beginner Level,1.5,2017-03-08T03:16:33Z,Graphic Design
Mastering Realistic Real Life Drawing with Pencil,https://www.udemy.com/mastering-realistic-real-life-drawing-with-pencil/,TRUE,20,33,Beginner Level,0.65,2015-04-20T18:08:39Z,Graphic Design
Silhouettes that Sells,https://www.udemy.com/silhouettes-that-sells/,TRUE,25,9,Beginner Level,1,2017-03-23T21:08:59Z,Graphic Design
FullPage: The Complete Guide to Flat Websites,https://www.udemy.com/easy-flat-design/,TRUE,20,817,All Levels,0.633333333,2013-11-18T08:27:35Z,Graphic Design
How to design professional PowerPoint business presentation,https://www.udemy.com/how-to-design-professional-animated-powerpoint-presentation/,TRUE,20,286,All Levels,1,2014-11-11T19:49:41Z,Graphic Design
Pic Monkey for Beginners - Graphic Design and Photo Editing,https://www.udemy.com/pic-monkey-101/,TRUE,20,774,Beginner Level,3,2015-11-08T22:12:37Z,Graphic Design
Corel Painter 2016,https://www.udemy.com/corel-painter-2016/,TRUE,40,41,All Levels,8,2016-05-11T14:51:26Z,Graphic Design
eBook Cover Design,https://www.udemy.com/ebooks-cover-design/,TRUE,20,30,Intermediate Level,1.5,2014-11-04T20:56:51Z,Graphic Design
Photoshop tips and tricks  how to change clothes,https://www.udemy.com/changing-clothes-with-photoshop/,TRUE,20,837,All Levels,2,2015-03-16T18:36:17Z,Graphic Design
How to make Better Compositions: Take your art to new height,https://www.udemy.com/better-compositions/,TRUE,30,11,All Levels,0.533333333,2016-08-04T13:33:30Z,Graphic Design
Adobe Photoshop CC | The Essential Guide,https://www.udemy.com/adobe-photoshop-cc-the-essential-guide/,TRUE,20,254,All Levels,4.5,2015-05-12T00:19:27Z,Graphic Design
Learn to Composite a 2D Action Shot in Photoshop,https://www.udemy.com/3dmotive-learn-to-composite-a-2d-action-shot-in-photoshop/,TRUE,20,40,Beginner Level,1.5,2016-09-10T21:38:26Z,Graphic Design
Infographic Design: How To Create Your Own Infographic,https://www.udemy.com/infographic-design-how-to-create-your-own-infographic/,TRUE,20,84,All Levels,2,2015-05-12T20:38:58Z,Graphic Design
Autodesk Inventor 2016 : Complete Guide ,https://www.udemy.com/learn-autodesk-inventor-2016/,TRUE,20,23,Beginner Level,7.5,2016-03-22T20:35:56Z,Graphic Design
Amazing Graphic Design for Beginners,https://www.udemy.com/amazing-graphic-design-for-beginners/,TRUE,20,32,Beginner Level,0.7,2015-07-08T19:58:01Z,Graphic Design
7 Ways A Beginner Guitarist Can Sound Better  Instantly!,https://www.udemy.com/nationalguitaracademy/,FALSE,0,4529,Beginner Level,0.6,2015-12-21T18:50:50Z,Musical Instruments
Instant Harmonica - Christmas. Play Jingle Bells Part 1 now,https://www.udemy.com/instant-harmonica-christmas-play-jingle-bells-part-1-now/,TRUE,20,823,All Levels,0.7,2015-12-11T18:42:43Z,Musical Instruments
Playing Piano:  Popular Pieces Vol. II,https://www.udemy.com/playing-piano-popular-pieces-volii/,TRUE,150,1472,Beginner Level,1.5,2016-03-31T17:24:49Z,Musical Instruments
Ninja Chord Changes - Master your guitar chord changes,https://www.udemy.com/ninja-chord-changes/,TRUE,30,1327,Beginner Level,1.5,2015-03-29T21:57:12Z,Musical Instruments
